,time,ta,hr,pr,rs,vv,vn,ve
2020-01-10 20:00:00,2020-01-10 20:00:00,7.98333,67.5,978.183,0.0,6.31667,-6.29012,0.00874969
2020-01-10 21:00:00,2020-01-10 21:00:00,7.98333,66.8333,978.517,0.0,5.25,-5.19826,-0.652963
2020-01-10 22:00:00,2020-01-10 22:00:00,7.7,68.5,978.667,0.0,2.56667,-2.53289,-0.181629
2020-01-10 23:00:00,2020-01-10 23:00:00,7.6,69.6667,978.767,0.0,2.53333,-0.913379,-2.25207
2020-01-11 00:00:00,2020-01-11 00:00:00,8.03333,68.0,978.767,0.0,4.53333,-1.64559,-4.22029
2020-01-11 01:00:00,2020-01-11 01:00:00,7.31667,72.3333,978.317,0.0,5.71667,-2.62403,-5.01494
2020-01-11 02:00:00,2020-01-11 02:00:00,6.86667,74.6667,978.033,0.0,6.05,-0.152519,-5.9955
2020-01-11 03:00:00,2020-01-11 03:00:00,7.48333,69.8333,978.05,0.0,6.35,1.57292,-6.05531
2020-01-11 04:00:00,2020-01-11 04:00:00,6.48333,76.5,977.85,0.0,6.96667,3.08997,-6.17976
2020-01-11 05:00:00,2020-01-11 05:00:00,6.68333,74.8333,977.617,0.0,6.46667,3.86896,-5.11842
2020-01-11 06:00:00,2020-01-11 06:00:00,6.48333,75.5,977.633,0.0,8.06667,2.65734,-7.60467
2020-01-11 07:00:00,2020-01-11 07:00:00,6.95,71.3333,977.767,0.0,7.3,3.01995,-6.59627
2020-01-11 08:00:00,2020-01-11 08:00:00,6.56667,72.8333,977.717,0.0,9.5,3.2279,-8.93156
2020-01-11 09:00:00,2020-01-11 09:00:00,6.88333,70.6667,977.7,70.0,10.2167,3.19548,-9.67826
2020-01-11 10:00:00,2020-01-11 10:00:00,7.95,65.8333,978.117,201.333,7.41667,3.56424,-6.42705
2020-01-11 11:00:00,2020-01-11 11:00:00,8.55,62.5,978.467,295.333,6.58333,2.34121,-6.08397
2020-01-11 12:00:00,2020-01-11 12:00:00,9.53333,60.5,978.183,429.5,4.88333,2.42261,-4.17366
2020-01-11 13:00:00,2020-01-11 13:00:00,11.35,55.1667,977.367,475.5,2.7,1.75079,0.947683
2020-01-11 14:00:00,2020-01-11 14:00:00,11.1667,59.3333,976.75,424.667,3.4,0.191949,3.25873
2020-01-11 15:00:00,2020-01-11 15:00:00,10.7167,60.1667,976.433,379.833,3.61667,-1.06066,3.43213
2020-01-11 16:00:00,2020-01-11 16:00:00,10.9833,59.6667,976.55,252.667,1.71667,-0.845141,0.809438
2020-01-11 17:00:00,2020-01-11 17:00:00,10.75,63.0,976.817,113.167,0.966667,-0.0370929,0.45753
2020-01-11 18:00:00,2020-01-11 18:00:00,9.18333,70.1667,977.15,6.33333,0.533333,0.344548,0.198549
2020-01-11 19:00:00,2020-01-11 19:00:00,8.1,66.8333,977.5,0.0,1.21667,-0.542786,0.816844
2020-01-11 20:00:00,2020-01-11 20:00:00,8.25,71.1667,977.583,0.0,0.916667,0.609663,-0.0330242
2020-01-11 21:00:00,2020-01-11 21:00:00,8.36667,69.0,977.683,0.0,3.56667,2.24835,-2.72283
2020-01-11 22:00:00,2020-01-11 22:00:00,8.23333,59.1667,977.733,0.0,4.48333,3.27184,-3.02871
2020-01-11 23:00:00,2020-01-11 23:00:00,8.0,57.5,977.7,0.0,2.11667,1.89342,-0.0327437
2020-01-12 00:00:00,2020-01-12 00:00:00,7.68333,65.1667,977.467,0.0,4.3,1.06371,-4.07509
2020-01-12 01:00:00,2020-01-12 01:00:00,7.21667,71.6667,977.067,0.0,7.05,1.77461,-6.79029
2020-01-12 02:00:00,2020-01-12 02:00:00,7.05,74.5,976.933,0.0,2.81667,-0.265707,-2.75353
2020-01-12 03:00:00,2020-01-12 03:00:00,7.35,65.6667,977.083,0.0,1.18333,0.216624,-0.869071
2020-01-12 04:00:00,2020-01-12 04:00:00,6.53333,74.6667,977.05,0.0,3.16667,-2.24843,-2.14243
2020-01-12 05:00:00,2020-01-12 05:00:00,5.96667,75.8333,976.833,0.0,4.95,-3.40975,-3.52416
2020-01-12 06:00:00,2020-01-12 06:00:00,5.85,74.6667,976.867,0.0,3.6,-2.67728,-2.21131
2020-01-12 07:00:00,2020-01-12 07:00:00,6.71667,67.1667,977.183,0.0,3.35,-2.19338,-2.5202
2020-01-12 08:00:00,2020-01-12 08:00:00,6.83333,65.1667,977.283,0.0,2.36667,-1.29207,-1.94183
2020-01-12 09:00:00,2020-01-12 09:00:00,6.58333,66.6667,977.7,52.6667,3.3,-2.52726,-2.08536
2020-01-12 10:00:00,2020-01-12 10:00:00,6.66667,69.5,977.917,190.333,5.88333,-1.71045,-5.46637
2020-01-12 11:00:00,2020-01-12 11:00:00,7.88333,65.0,978.2,331.5,2.98333,-0.764956,-2.55307
2020-01-12 12:00:00,2020-01-12 12:00:00,10.2333,58.5,977.783,422.333,2.45,1.21866,1.98919
2020-01-12 13:00:00,2020-01-12 13:00:00,10.2333,61.8333,977.133,459.333,3.56667,0.870305,3.43488
2020-01-12 14:00:00,2020-01-12 14:00:00,10.6833,67.5,976.3,438.667,2.86667,1.62067,2.03912
2020-01-12 15:00:00,2020-01-12 15:00:00,10.2333,77.5,975.85,360.167,4.25,-0.75187,4.05152
2020-01-12 16:00:00,2020-01-12 16:00:00,9.98333,81.3333,975.8,243.0,3.18333,-0.289651,3.14662
2020-01-12 17:00:00,2020-01-12 17:00:00,8.95,87.5,975.8,92.1667,3.88333,-0.697142,3.72749
2020-01-12 18:00:00,2020-01-12 18:00:00,7.75,93.1667,975.717,2.33333,2.61667,-1.25289,1.87084
2020-01-12 19:00:00,2020-01-12 19:00:00,7.33333,93.6667,975.95,0.0,1.8,-0.94663,1.52809
2020-01-12 20:00:00,2020-01-12 20:00:00,7.35,92.0,975.533,0.0,3.66667,-1.65646,-3.16095
2020-01-12 21:00:00,2020-01-12 21:00:00,7.25,88.8333,975.217,0.0,5.28333,-0.93171,-5.14516
2020-01-12 22:00:00,2020-01-12 22:00:00,7.71667,86.3333,974.95,0.0,5.2,-0.859408,-5.0522
2020-01-12 23:00:00,2020-01-12 23:00:00,7.95,79.6667,974.7,0.0,7.56667,1.21305,-7.43142
2020-01-13 00:00:00,2020-01-13 00:00:00,7.6,80.0,974.183,0.0,9.01667,1.92653,-8.79325
2020-01-13 01:00:00,2020-01-13 01:00:00,7.58333,76.8333,973.333,0.0,6.81667,0.833856,-6.74608
2020-01-13 02:00:00,2020-01-13 02:00:00,7.35,76.1667,972.233,0.0,9.66667,3.26366,-9.03217
2020-01-13 03:00:00,2020-01-13 03:00:00,7.11667,75.5,971.683,0.0,9.73333,4.121,-8.79772
2020-01-13 04:00:00,2020-01-13 04:00:00,7.23333,73.0,971.267,0.0,9.43333,2.95132,-8.21984
2020-01-13 05:00:00,2020-01-13 05:00:00,7.1,71.1667,970.75,0.0,6.21667,3.04853,-3.68897
2020-01-13 06:00:00,2020-01-13 06:00:00,6.96667,71.6667,969.817,0.0,16.3833,13.395,-9.33173
2020-01-13 07:00:00,2020-01-13 07:00:00,6.43333,72.8333,969.533,0.0,11.1833,7.19506,-8.19793
2020-01-13 08:00:00,2020-01-13 08:00:00,6.58333,79.5,969.7,0.0,6.1,2.68931,-4.06137
2020-01-13 09:00:00,2020-01-13 09:00:00,6.2,85.6667,970.217,10.3333,10.2833,5.95093,-8.10803
2020-01-13 10:00:00,2020-01-13 10:00:00,5.6,87.3333,970.017,82.1667,14.4167,2.37119,-13.9738
2020-01-13 11:00:00,2020-01-13 11:00:00,6.15,85.0,969.8,288.333,13.55,3.48699,-11.6114
2020-01-13 12:00:00,2020-01-13 12:00:00,8.18333,77.0,969.017,463.333,24.2667,20.7938,-12.4138
2020-01-13 13:00:00,2020-01-13 13:00:00,8.18333,77.5,968.283,398.5,21.8167,18.9528,-10.4481
2020-01-13 14:00:00,2020-01-13 14:00:00,7.51667,81.5,967.467,157.5,18.4333,12.1914,-13.5003
2020-01-13 15:00:00,2020-01-13 15:00:00,7.3,84.3333,966.333,103.0,19.25,7.1322,-17.8275
2020-01-13 16:00:00,2020-01-13 16:00:00,7.4,85.8333,966.3,33.5,15.5333,10.5133,-10.7816
2020-01-13 17:00:00,2020-01-13 17:00:00,7.78333,85.8333,965.9,8.83333,21.5667,19.0117,-10.1146
2020-01-13 18:00:00,2020-01-13 18:00:00,7.78333,89.8333,965.783,0.0,24.5167,22.1223,-10.4533
2020-01-13 19:00:00,2020-01-13 19:00:00,7.8,92.6667,965.583,0.0,27.8333,24.3575,-13.3746
2020-01-13 20:00:00,2020-01-13 20:00:00,7.88333,96.0,965.35,0.0,29.55,25.4645,-14.8455
2020-01-13 21:00:00,2020-01-13 21:00:00,7.9,98.1667,965.033,0.0,28.9833,24.6097,-15.2719
2020-01-13 22:00:00,2020-01-13 22:00:00,8.46667,96.6667,964.75,0.0,32.1167,29.1649,-13.3129
2020-01-13 23:00:00,2020-01-13 23:00:00,8.71667,96.8333,964.6,0.0,31.7167,29.5648,-11.4494
2020-01-14 00:00:00,2020-01-14 00:00:00,8.93333,96.3333,964.517,0.0,33.0667,31.4756,-10.1313
2020-01-14 01:00:00,2020-01-14 01:00:00,9.38333,93.6667,964.033,0.0,34.0667,32.6557,-9.67342
2020-01-14 02:00:00,2020-01-14 02:00:00,9.13333,94.1667,963.45,0.0,33.4833,30.1896,-14.3874
2020-01-14 03:00:00,2020-01-14 03:00:00,9.4,91.8333,963.233,0.0,31.15,27.9752,-13.6613
2020-01-14 04:00:00,2020-01-14 04:00:00,9.33333,92.5,962.883,0.0,29.4167,25.1812,-15.028
2020-01-14 05:00:00,2020-01-14 05:00:00,9.56667,90.8333,962.65,0.0,28.6167,26.0792,-11.7392
2020-01-14 06:00:00,2020-01-14 06:00:00,9.7,90.0,962.5,0.0,29.1667,26.2602,-12.5844
2020-01-14 07:00:00,2020-01-14 07:00:00,9.78333,90.5,962.783,0.0,27.4167,24.4735,-12.2991
2020-01-14 08:00:00,2020-01-14 08:00:00,9.9,90.8333,962.883,0.0,27.1167,25.4874,-9.2086
2020-01-14 09:00:00,2020-01-14 09:00:00,9.93333,89.1667,962.75,14.1667,29.8667,27.5028,-11.624
2020-01-14 10:00:00,2020-01-14 10:00:00,10.0833,89.5,963.0,38.0,28.5333,27.144,-8.76914
2020-01-14 11:00:00,2020-01-14 11:00:00,10.5333,87.3333,962.867,145.833,32.95,30.972,-11.1744
2020-01-14 12:00:00,2020-01-14 12:00:00,11.1333,84.6667,962.45,155.167,36.5167,34.857,-10.829
2020-01-14 13:00:00,2020-01-14 13:00:00,11.1667,86.3333,961.567,168.167,37.1,35.1364,-11.8557
2020-01-14 14:00:00,2020-01-14 14:00:00,11.0667,86.0,960.667,226.333,36.9667,35.1066,-11.5342
2020-01-14 15:00:00,2020-01-14 15:00:00,11.2333,85.6667,959.917,218.667,40.9667,38.8844,-12.8707
2020-01-14 16:00:00,2020-01-14 16:00:00,11.3,83.3333,959.833,143.667,39.6167,37.0055,-14.0426
2020-01-14 17:00:00,2020-01-14 17:00:00,11.1667,81.1667,960.133,32.6667,39.0833,37.1128,-12.2189
2020-01-14 18:00:00,2020-01-14 18:00:00,11.3,80.0,960.0,4.0,39.95,37.4075,-14.0201
2020-01-14 19:00:00,2020-01-14 19:00:00,,,,,,,
2020-01-14 20:00:00,2020-01-14 20:00:00,,,,,,,
2020-01-14 21:00:00,2020-01-14 21:00:00,,,,,,,
2020-01-14 22:00:00,2020-01-14 22:00:00,,,,,,,
2020-01-14 23:00:00,2020-01-14 23:00:00,,,,,,,
2020-01-15 00:00:00,2020-01-15 00:00:00,,,,,,,
2020-01-15 01:00:00,2020-01-15 01:00:00,11.5667,89.6667,958.467,0.0,41.1167,38.1788,-15.1424
2020-01-15 02:00:00,2020-01-15 02:00:00,11.2667,93.5,957.683,0.0,39.2333,36.4947,-14.3525
2020-01-15 03:00:00,2020-01-15 03:00:00,11.15,96.6667,957.633,0.0,37.2,34.9598,-12.6478
2020-01-15 04:00:00,2020-01-15 04:00:00,11.0,95.3333,958.217,0.0,30.2333,28.7163,-9.44121
2020-01-15 05:00:00,2020-01-15 05:00:00,10.6667,96.6667,958.65,0.0,21.25,19.9921,-7.15953
2020-01-15 06:00:00,2020-01-15 06:00:00,10.4333,93.3333,958.7,0.0,13.85,13.2082,-3.86518
2020-01-15 07:00:00,2020-01-15 07:00:00,9.3,99.3333,960.967,0.0,7.18333,3.64738,5.07787
2020-01-15 08:00:00,2020-01-15 08:00:00,8.6,100.0,962.85,0.0,2.93333,0.344061,2.87933
2020-01-15 09:00:00,2020-01-15 09:00:00,8.21667,99.5,963.85,14.3333,2.56667,-1.52435,1.49094
2020-01-15 10:00:00,2020-01-15 10:00:00,8.78333,98.1667,964.85,184.167,1.88333,-0.269389,-1.47709
2020-01-15 11:00:00,2020-01-15 11:00:00,9.36667,92.1667,965.783,131.167,2.43333,1.34732,-1.66527
2020-01-15 12:00:00,2020-01-15 12:00:00,9.66667,94.0,965.883,261.167,6.48333,3.28759,-5.47887
2020-01-15 13:00:00,2020-01-15 13:00:00,10.5333,91.3333,965.65,350.5,11.5833,8.26713,-7.78054
2020-01-15 14:00:00,2020-01-15 14:00:00,11.0333,83.8333,965.65,331.667,12.8333,11.2024,-6.13568
2020-01-15 15:00:00,2020-01-15 15:00:00,11.3333,82.6667,965.583,218.833,13.6667,11.702,-6.89677
2020-01-15 16:00:00,2020-01-15 16:00:00,11.75,84.1667,965.717,160.5,13.5333,10.6661,-8.29594
2020-01-15 17:00:00,2020-01-15 17:00:00,11.75,86.3333,965.7,87.8333,16.9,13.292,-10.3919
2020-01-15 18:00:00,2020-01-15 18:00:00,11.4,89.8333,965.433,6.16667,21.4333,16.1812,-14.0411
2020-01-15 19:00:00,2020-01-15 19:00:00,11.6,93.1667,965.267,0.0,21.75,16.676,-13.8925
2020-01-15 20:00:00,2020-01-15 20:00:00,11.6667,98.6667,965.233,0.0,21.6333,17.3476,-12.8743
2020-01-15 21:00:00,2020-01-15 21:00:00,12.5667,93.3333,965.217,0.0,26.7167,24.865,-9.67251
2020-01-15 22:00:00,2020-01-15 22:00:00,12.3833,86.3333,965.317,0.0,36.75,34.8521,-11.6186
2020-01-15 23:00:00,2020-01-15 23:00:00,11.9333,85.0,965.75,0.0,34.7667,33.0236,-10.8339
2020-01-16 00:00:00,2020-01-16 00:00:00,12.3833,91.5,965.45,0.0,35.45,33.0296,-12.8083
2020-01-16 01:00:00,2020-01-16 01:00:00,12.4333,96.6667,965.0,0.0,30.5667,28.0832,-11.9201
2020-01-16 02:00:00,2020-01-16 02:00:00,12.5667,96.5,964.333,0.0,36.35,34.3724,-11.8145
2020-01-16 03:00:00,2020-01-16 03:00:00,12.55,95.5,964.467,0.0,37.6833,35.764,-11.8565
2020-01-16 04:00:00,2020-01-16 04:00:00,12.35,94.8333,964.35,0.0,39.9667,37.7334,-13.128
2020-01-16 05:00:00,2020-01-16 05:00:00,12.3333,92.5,963.95,0.0,39.45,37.0704,-13.3689
2020-01-16 06:00:00,2020-01-16 06:00:00,12.6,89.0,963.683,0.0,41.0833,38.4426,-14.3508
2020-01-16 07:00:00,2020-01-16 07:00:00,12.2667,92.5,963.55,0.0,40.5667,38.0254,-14.1057
2020-01-16 08:00:00,2020-01-16 08:00:00,12.3667,91.6667,963.433,0.0,41.3667,37.5905,-17.2146
2020-01-16 09:00:00,2020-01-16 09:00:00,12.7,89.5,963.583,10.6667,39.7,37.4094,-13.0637
2020-01-16 10:00:00,2020-01-16 10:00:00,12.6167,89.8333,963.55,23.8333,38.7833,35.8802,-14.5652
2020-01-16 11:00:00,2020-01-16 11:00:00,12.4667,88.0,963.367,49.1667,44.3,40.9054,-16.9795
2020-01-16 12:00:00,2020-01-16 12:00:00,11.85,92.0,963.283,35.1667,43.5,40.667,-15.335
2020-01-16 13:00:00,2020-01-16 13:00:00,11.2667,95.1667,962.817,35.1667,41.3167,38.4205,-15.0445
2020-01-16 14:00:00,2020-01-16 14:00:00,11.2167,93.5,961.733,36.6667,39.1167,36.0287,-15.1227
2020-01-16 15:00:00,2020-01-16 15:00:00,10.8833,91.5,960.667,45.6667,43.95,38.8493,-20.4609
2020-01-16 16:00:00,2020-01-16 16:00:00,10.2,92.3333,960.783,15.1667,38.8167,33.275,-19.6851
2020-01-16 17:00:00,2020-01-16 17:00:00,7.61667,97.8333,962.8,14.0,11.6,11.2574,0.493524
2020-01-16 18:00:00,2020-01-16 18:00:00,8.96667,99.8333,964.65,8.83333,6.78333,4.49172,4.5875
2020-01-16 19:00:00,2020-01-16 19:00:00,9.58333,100.0,966.033,0.0,9.33333,8.34298,-0.660245
2020-01-16 20:00:00,2020-01-16 20:00:00,8.9,100.0,967.217,0.0,7.36667,4.62822,5.57694
2020-01-16 21:00:00,2020-01-16 21:00:00,9.11667,100.0,967.8,0.0,6.01667,5.75555,-0.372736
2020-01-16 22:00:00,2020-01-16 22:00:00,9.31667,97.3333,968.3,0.0,6.55,6.43805,-1.04851
2020-01-16 23:00:00,2020-01-16 23:00:00,9.26667,96.0,968.683,0.0,5.05,4.37306,0.957181
2020-01-17 00:00:00,2020-01-17 00:00:00,8.45,90.1667,969.55,0.0,8.3,4.54354,6.89542
2020-01-17 01:00:00,2020-01-17 01:00:00,7.55,92.0,969.983,0.0,9.25,5.04353,7.71802
2020-01-17 02:00:00,2020-01-17 02:00:00,7.8,90.5,970.583,0.0,9.55,5.46815,7.81895
2020-01-17 03:00:00,2020-01-17 03:00:00,7.95,93.1667,971.3,0.0,12.0667,4.81366,11.0275
2020-01-17 04:00:00,2020-01-17 04:00:00,8.21667,86.5,971.667,0.0,14.4667,5.84266,13.23
2020-01-17 05:00:00,2020-01-17 05:00:00,8.11667,83.8333,972.35,0.0,11.65,5.51064,10.2414
2020-01-17 06:00:00,2020-01-17 06:00:00,7.35,84.8333,973.367,0.0,13.15,4.40011,12.263
2020-01-17 07:00:00,2020-01-17 07:00:00,7.56667,81.6667,974.133,0.0,13.5833,4.78038,12.7105
2020-01-17 08:00:00,2020-01-17 08:00:00,7.5,77.3333,974.967,0.0,8.98333,2.90461,8.46206
2020-01-17 09:00:00,2020-01-17 09:00:00,7.1,87.8333,975.817,39.1667,4.36667,-1.8417,3.91721
2020-01-17 10:00:00,2020-01-17 10:00:00,7.75,87.6667,976.633,174.5,3.61667,0.0330663,3.40724
2020-01-17 11:00:00,2020-01-17 11:00:00,8.6,81.6667,977.267,257.0,2.46667,1.07674,2.11058
2020-01-17 12:00:00,2020-01-17 12:00:00,8.91667,81.1667,977.633,236.833,2.55,2.24678,-1.02337
2020-01-17 13:00:00,2020-01-17 13:00:00,9.36667,76.0,977.467,286.5,2.68333,2.58189,-0.052846
2020-01-17 14:00:00,2020-01-17 14:00:00,9.46667,70.0,977.167,292.5,2.98333,2.03823,1.82654
2020-01-17 15:00:00,2020-01-17 15:00:00,9.28333,69.6667,976.617,210.833,2.63333,2.41821,-0.594799
2020-01-17 16:00:00,2020-01-17 16:00:00,9.05,74.5,976.517,96.0,2.01667,-0.292417,-1.75671
2020-01-17 17:00:00,2020-01-17 17:00:00,8.43333,80.3333,976.633,30.1667,5.36667,1.6556,-5.00724
2020-01-17 18:00:00,2020-01-17 18:00:00,8.26667,80.5,976.733,0.666667,8.08333,2.09187,-7.51058
2020-01-17 19:00:00,2020-01-17 19:00:00,8.11667,81.0,976.05,0.0,12.6,0.571336,-12.5494
2020-01-17 20:00:00,2020-01-17 20:00:00,7.9,81.3333,975.9,0.0,11.7333,5.07396,-10.1206
2020-01-17 21:00:00,2020-01-17 21:00:00,8.3,73.5,975.717,0.0,14.5833,10.717,-9.87004
2020-01-17 22:00:00,2020-01-17 22:00:00,8.36667,74.6667,975.25,0.0,15.9333,9.94473,-12.2485
2020-01-17 23:00:00,2020-01-17 23:00:00,7.83333,79.0,974.483,0.0,14.2833,1.08068,-13.882
2020-01-18 00:00:00,2020-01-18 00:00:00,8.21667,78.3333,973.983,0.0,17.9333,11.4714,-13.5072
2020-01-18 01:00:00,2020-01-18 01:00:00,7.08333,92.1667,972.283,0.0,22.8,12.9206,-18.7073
2020-01-18 02:00:00,2020-01-18 02:00:00,6.66667,95.3333,970.667,0.0,27.3167,3.50332,-27.0482
2020-01-18 03:00:00,2020-01-18 03:00:00,7.31667,93.3333,969.533,0.0,26.2833,7.7792,-24.8977
2020-01-18 04:00:00,2020-01-18 04:00:00,8.25,93.1667,968.433,0.0,29.3833,14.8917,-25.0434
2020-01-18 05:00:00,2020-01-18 05:00:00,8.41667,93.5,967.433,0.0,31.1333,18.4052,-24.9228
2020-01-18 06:00:00,2020-01-18 06:00:00,9.23333,92.5,967.283,0.0,33.1167,23.0029,-23.8053
2020-01-18 07:00:00,2020-01-18 07:00:00,9.71667,94.1667,967.4,0.0,29.6833,22.7981,-18.9802
2020-01-18 08:00:00,2020-01-18 08:00:00,9.76667,97.8333,968.333,0.0,22.4667,18.212,-12.93
2020-01-18 09:00:00,2020-01-18 09:00:00,9.85,99.6667,968.25,14.1667,18.1667,11.8575,-13.591
2020-01-18 10:00:00,2020-01-18 10:00:00,10.9833,100.0,968.45,40.1667,18.8333,17.6078,-6.65837
2020-01-18 11:00:00,2020-01-18 11:00:00,11.5167,100.0,968.967,52.5,9.0,7.95876,1.32522
2020-01-18 12:00:00,2020-01-18 12:00:00,11.0667,100.0,969.317,117.667,15.5333,6.69014,13.927
2020-01-18 13:00:00,2020-01-18 13:00:00,10.1333,100.0,968.717,143.0,19.7,6.96856,18.4182
2020-01-18 14:00:00,2020-01-18 14:00:00,10.0833,94.8333,968.233,162.833,20.0667,8.06081,18.3516
2020-01-18 15:00:00,2020-01-18 15:00:00,8.76667,97.0,968.4,258.667,14.9333,3.23776,14.5566
2020-01-18 16:00:00,2020-01-18 16:00:00,9.45,86.1667,968.7,177.667,15.6,4.95163,14.7676
2020-01-18 17:00:00,2020-01-18 17:00:00,8.7,91.0,968.683,29.6667,14.3333,5.11636,13.3377
2020-01-18 18:00:00,2020-01-18 18:00:00,8.23333,96.5,968.6,3.33333,16.2333,4.93163,15.403
2020-01-18 19:00:00,2020-01-18 19:00:00,8.06667,99.5,968.65,0.0,13.4333,3.96377,12.8252
2020-01-18 20:00:00,2020-01-18 20:00:00,8.4,99.3333,968.917,0.0,14.1833,3.96838,13.5971
2020-01-18 21:00:00,2020-01-18 21:00:00,8.53333,100.0,968.9,0.0,10.3,2.30229,10.027
2020-01-18 22:00:00,2020-01-18 22:00:00,8.61667,100.0,969.333,0.0,6.86667,-0.347809,6.80532
2020-01-18 23:00:00,2020-01-18 23:00:00,8.05,100.0,970.383,0.0,3.95,-0.507446,3.86904
2020-01-19 00:00:00,2020-01-19 00:00:00,7.58333,100.0,971.267,0.0,3.7,-1.73546,2.97446
2020-01-19 01:00:00,2020-01-19 01:00:00,7.26667,98.6667,971.817,0.0,4.16667,-2.30204,3.41926
2020-01-19 02:00:00,2020-01-19 02:00:00,7.0,99.3333,972.117,0.0,5.41667,-3.01496,4.48983
2020-01-19 03:00:00,2020-01-19 03:00:00,7.03333,98.5,972.35,0.0,4.26667,-2.12443,3.58929
2020-01-19 04:00:00,2020-01-19 04:00:00,7.31667,96.8333,972.467,0.0,6.66667,-4.63183,4.73767
2020-01-19 05:00:00,2020-01-19 05:00:00,7.53333,94.6667,972.833,0.0,7.66667,-3.92278,6.57022
2020-01-19 06:00:00,2020-01-19 06:00:00,7.43333,92.0,973.217,0.0,6.95,-5.68537,2.67204
2020-01-19 07:00:00,2020-01-19 07:00:00,7.36667,83.8333,973.933,0.0,6.58333,-6.20406,1.27094
2020-01-19 08:00:00,2020-01-19 08:00:00,6.88333,82.1667,974.983,0.0,2.51667,-2.01814,0.051545
2020-01-19 09:00:00,2020-01-19 09:00:00,6.68333,80.0,975.983,54.8333,4.61667,-4.49144,-0.577533
2020-01-19 10:00:00,2020-01-19 10:00:00,7.35,65.1667,977.017,214.333,8.25,-8.11285,-0.179784
2020-01-19 11:00:00,2020-01-19 11:00:00,8.16667,60.0,977.55,357.333,10.8167,-9.78454,-3.50299
2020-01-19 12:00:00,2020-01-19 12:00:00,9.15,52.8333,977.55,462.5,15.4833,-14.6336,-5.02222
2020-01-19 13:00:00,2020-01-19 13:00:00,10.1667,51.6667,977.267,501.833,9.68333,-9.59687,-0.632619
2020-01-19 14:00:00,2020-01-19 14:00:00,10.5167,51.6667,977.033,484.5,11.1167,-10.7863,-2.55886
2020-01-19 15:00:00,2020-01-19 15:00:00,10.55,49.0,976.783,408.833,9.68333,-9.58955,-1.25404
2020-01-19 16:00:00,2020-01-19 16:00:00,10.6,44.6667,977.017,281.167,6.1,-5.59922,1.08899
2020-01-19 17:00:00,2020-01-19 17:00:00,9.33333,54.8333,977.267,126.667,4.8,-3.92766,2.59686
2020-01-19 18:00:00,2020-01-19 18:00:00,7.6,60.5,977.483,14.0,7.16667,-6.97601,1.34764
2020-01-19 19:00:00,2020-01-19 19:00:00,6.48333,61.8333,977.8,0.0,8.1,-8.04318,0.475805
2020-01-19 20:00:00,2020-01-19 20:00:00,5.93333,59.0,978.067,0.0,12.0833,-12.0623,0.172183
2020-01-19 21:00:00,2020-01-19 21:00:00,5.21667,60.5,978.433,0.0,14.6167,-14.5981,-0.62357
2020-01-19 22:00:00,2020-01-19 22:00:00,4.56667,62.3333,978.883,0.0,13.5167,-13.2227,-2.75635
2020-01-19 23:00:00,2020-01-19 23:00:00,4.25,61.6667,979.233,0.0,7.91667,-7.70565,-0.171494
2020-01-20 00:00:00,2020-01-20 00:00:00,4.06667,61.1667,979.4,0.0,4.08333,-3.25144,2.00076
2020-01-20 01:00:00,2020-01-20 01:00:00,4.11667,61.5,979.067,0.0,4.66667,-3.89405,2.10807
2020-01-20 02:00:00,2020-01-20 02:00:00,4.21667,63.1667,978.3,0.0,8.88333,-8.8486,0.0631873
2020-01-20 03:00:00,2020-01-20 03:00:00,4.26667,63.0,977.7,0.0,8.63333,-8.45329,1.28046
2020-01-20 04:00:00,2020-01-20 04:00:00,4.56667,57.5,976.817,0.0,12.35,-12.2714,-0.762931
2020-01-20 05:00:00,2020-01-20 05:00:00,4.76667,56.5,976.45,0.0,8.93333,-8.78972,-0.261367
2020-01-20 06:00:00,2020-01-20 06:00:00,4.18333,61.1667,976.233,0.0,8.4,-8.22284,0.281251
2020-01-20 07:00:00,2020-01-20 07:00:00,4.15,63.5,976.25,0.0,13.0833,-12.9694,-1.31188
2020-01-20 08:00:00,2020-01-20 08:00:00,3.55,70.5,976.317,0.0,11.35,-11.303,-0.149143
2020-01-20 09:00:00,2020-01-20 09:00:00,3.6,70.5,976.667,60.3333,8.9,-8.80871,0.515299
2020-01-20 10:00:00,2020-01-20 10:00:00,4.35,65.8333,976.517,210.833,5.83333,-5.28787,1.62623
2020-01-20 11:00:00,2020-01-20 11:00:00,5.58333,57.6667,976.317,358.667,9.63333,-9.61066,-0.328359
2020-01-20 12:00:00,2020-01-20 12:00:00,6.95,49.8333,975.817,459.333,11.2667,-11.0715,-1.94455
2020-01-20 13:00:00,2020-01-20 13:00:00,7.7,45.0,974.517,506.667,14.7167,-14.1712,-3.75701
2020-01-20 14:00:00,2020-01-20 14:00:00,8.33333,41.8333,972.967,494.833,17.75,-16.8776,-5.37764
2020-01-20 15:00:00,2020-01-20 15:00:00,8.46667,42.0,972.017,418.5,20.4833,-19.319,-6.69643
2020-01-20 16:00:00,2020-01-20 16:00:00,8.15,43.3333,971.45,293.167,21.9167,-20.6464,-7.14782
2020-01-20 17:00:00,2020-01-20 17:00:00,7.46667,46.3333,971.25,137.0,19.7333,-17.8242,-8.29043
2020-01-20 18:00:00,2020-01-20 18:00:00,7.15,44.8333,971.3,16.1667,25.4667,-21.8719,-12.8501
